pmid,author,weightage
32743604,Clare Flanagan,0.05882
32743604,Christopher Panella,0.05882
32743604,G Ege Eskibozkurt,0.05882
32743604,Amir Mohareb,0.05882
32743604,Emily P Hyle,0.05882
32743604,Justine A Scott,0.05882
32743604,Milton C Weinstein,0.05882
32743604,Mark J Siedner,0.05882
32743604,Krishna P Reddy,0.05882
32743604,Guy Harling,0.05882
32743604,Kenneth A Freedberg,0.05882
32743604,Fatma M Shebl,0.05882
32743604,Pooyan Kazemian,0.05882
32743604,Andrea L Ciaranello,0.05882
33969267,Ting He,0.25
33969267,Jinhui He,0.25
33969267,Zhaohui Wang,0.25
33969267,Zhaoliang Cui,0.25
33664909,Vincenzo De Simone,0.16667
33664909,Stefania Guardalben,0.16667
33664909,Paola Guarise,0.16667
33664909,Nicola Padovani,0.16667
33664909,Daniele Giacopelli,0.16667
33664909,Gabriele Zanotto,0.16667
34188565,Nigusie Shifera,0.14286
34188565,Gebremeskel Mesafint,0.14286
34188565,Alemayehu Sayih,0.14286
34188565,Gizachew Yilak,0.14286
34188565,Abebaw Molla,0.14286
34188565,Tewodros Yosef,0.14286
34188565,Rahel Matiyas,0.14286
33504412,P C Gronholm,0.1
33504412,M Nosé,0.1
33504412,W H van Brakel,0.1
33504412,J Eaton,0.1
33504412,B Ebenso,0.1
33504412,K Fiekert,0.1
33504412,M Milenova,0.1
33504412,C Sunkel,0.1
33504412,C Barbui,0.1
33504412,G Thornicroft,0.1
33332638,Olivia Yau,0.125
33332638,Ken Gin,0.125
33332638,Christina Luong,0.125
33332638,John Jue,0.125
33332638,Purang Abolmaesumi,0.125
33332638,Michael Tsang,0.125
33332638,Parvathy Nair,0.125
33332638,Teresa S M Tsang,0.125
34205195,Prerna Varma,0.2
34205195,Malisa Burge,0.2
34205195,Hailey Meaklim,0.2
34205195,Moira Junge,0.2
34205195,Melinda L Jackson,0.2
34086984,Simon Lambrichts,0.07143
34086984,Kristof Vansteelandt,0.07143
34086984,Bo Crauwels,0.07143
34086984,Jasmien Obbels,0.07143
34086984,Eva Pilato,0.07143
34086984,Jonas Denduyver,0.07143
34086984,Katrien Ernes,0.07143
34086984,Pieter-Paul Maebe,0.07143
34086984,Charlotte Migchels,0.07143
34086984,Lore Roosen,0.07143
34086984,Satya Buggenhout,0.07143
34086984,Filip Bouckaert,0.07143
34086984,Didier Schrijvers,0.07143
34086984,Pascal Sienaert,0.07143
32957639,Shiv H Patel,0.16667
32957639,Wonjun Yim,0.16667
32957639,Anupam K Garg,0.16667
32957639,Sahil H Shah,0.16667
32957639,Jesse V Jokerst,0.16667
32957639,Daniel L Chao,0.16667
33507618,Merve H Erkayman,0.5
33507618,Handan Bilen,0.5
32436017,Haitham Triki,0.33333
32436017,Heithem Jeddou,0.33333
32436017,Karim Boudjema,0.33333
33272161,Dimitrios Giannis,0.5
33272161,Dimitrios Moris,0.5
32871014,Tomoko Sakai,0.16667
32871014,Chisato Hoshino,0.16667
32871014,Reiko Yamaguchi,0.16667
32871014,Masanobu Hirao,0.16667
32871014,Rui Nakahara,0.16667
32871014,Atsushi Okawa,0.16667
32840842,Federica Lucivero,0.16667
32840842,Nina Hallowell,0.16667
32840842,Stephanie Johnson,0.16667
32840842,Barbara Prainsack,0.16667
32840842,Gabrielle Samuel,0.16667
32840842,Tamar Sharon,0.16667
34167880,Marijn M Speeckaert,0.5
34167880,Joris R Delanghe,0.5
33419245,Luca De Sabato,0.125
33419245,Ilaria Di Bartolo,0.125
33419245,Maria Alessandra De Marco,0.125
33419245,Ana Moreno,0.125
33419245,Davide Lelli,0.125
33419245,Claudia Cotti,0.125
33419245,Mauro Delogu,0.125
33419245,Gabriele Vaccari,0.125
32870710,Carol Yarbrough,1
34191039,M Elizabeth Wilcox,0.33333
34191039,Manu Shankar-Hari,0.33333
34191039,Daniel F McAuley,0.33333
33414350,Franklin Rómulo Aguilar-Gamboa,0.11111
33414350,Luis Alberto Salcedo-Mejía,0.11111
33414350,Luis Miguel Serquén-López,0.11111
33414350,Marco Enrique Mechan-Llontop,0.11111
33414350,Percy Omar Tullume-Vergara,0.11111
33414350,Juan José Bonifacio-Briceño,0.11111
33414350,Ramsés Salas-Asencios,0.11111
33414350,Heber Silva Díaz,0.11111
33414350,Juan P Cárdenas,0.11111
32174128,Zenghui Cheng,0.14286
32174128,Yong Lu,0.14286
32174128,Qiqi Cao,0.14286
32174128,Le Qin,0.14286
32174128,Zilai Pan,0.14286
32174128,Fuhua Yan,0.14286
32174128,Wenjie Yang,0.14286
32298228,Claire Duployez,0.125
32298228,Rémi Le Guern,0.125
32298228,Claire Tinez,0.125
32298228,Anne-Laure Lejeune,0.125
32298228,Laurent Robriquet,0.125
32298228,Sophie Six,0.125
32298228,Caroline Loïez,0.125
32298228,Frédéric Wallet,0.125
32650953,Samuel Hellman,0.33333
32650953,Grant H Chen,0.33333
32650953,Takeshi Irie,0.33333
33148543,Kata Karáth,1
34110533,Puneet Kumar,0.09091
34110533,Mandeep Kumar,0.09091
34110533,Onkar Bedi,0.09091
34110533,Manisha Gupta,0.09091
34110533,Sachin Kumar,0.09091
34110533,Gagandeep Jaiswal,0.09091
34110533,Vikrant Rahi,0.09091
34110533,Narhari Gangaram Yedke,0.09091
34110533,Anjali Bijalwan,0.09091
34110533,Shubham Sharma,0.09091
34110533,Sumit Jamwal,0.09091
34570946,Turkiya S Al Maskari,0.16667
34570946,Saada Al Barwani,0.16667
34570946,Salwa S Al Alawi,0.16667
34570946,Hamed Khamis Al Reesi,0.16667
34570946,Amal S Alshidi,0.16667
34570946,Mohammed A Al Maskari,0.16667
32799872,Antonio Carlos Rosário Vallinoto,0.25
32799872,Maria Karoliny da Silva Torres,0.25
32799872,Mariana Cayres Vallinoto,0.25
32799872,Izaura M V Cayres Vallinoto,0.25
32356944,Helen Y Chu,0.03333
32356944,Janet A Englund,0.03333
32356944,Lea M Starita,0.03333
32356944,Michael Famulare,0.03333
32356944,Elisabeth Brandstetter,0.03333
32356944,Deborah A Nickerson,0.03333
32356944,Mark J Rieder,0.03333
32356944,Amanda Adler,0.03333
32356944,Kirsten Lacombe,0.03333
32356944,Ashley E Kim,0.03333
32356944,Chelsey Graham,0.03333
32356944,Jennifer Logue,0.03333
32356944,Caitlin R Wolf,0.03333
32356944,Jessica Heimonen,0.03333
32356944,Denise J McCulloch,0.03333
32356944,Peter D Han,0.03333
32356944,Thomas R Sibley,0.03333
32356944,Jover Lee,0.03333
32356944,Misja Ilcisin,0.03333
32356944,Kairsten Fay,0.03333
32356944,Roy Burstein,0.03333
32356944,Beth Martin,0.03333
32356944,Christina M Lockwood,0.03333
32356944,Matthew Thompson,0.03333
32356944,Barry Lutz,0.03333
32356944,Michael Jackson,0.03333
32356944,James P Hughes,0.03333
32356944,Michael Boeckh,0.03333
32356944,Jay Shendure,0.03333
32356944,Trevor Bedford,0.03333
32356944,,0.03333
32620125,Fang Wang,0.08333
32620125,Mengyuan Qu,0.08333
32620125,Xuan Zhou,0.08333
32620125,Kai Zhao,0.08333
32620125,Changxiang Lai,0.08333
32620125,Qiyuan Tang,0.08333
32620125,Wenjie Xian,0.08333
32620125,Ruikun Chen,0.08333
32620125,Xuan Li,0.08333
32620125,Zhiyu Li,0.08333
32620125,Qing He,0.08333
32620125,Lei Liu,0.08333
32383626,Andrea Conversano,0.14286
32383626,Francesco Melillo,0.14286
32383626,Antonio Napolano,0.14286
32383626,Evgeny Fominskiy,0.14286
32383626,Marzia Spessot,0.14286
32383626,Fabio Ciceri,0.14286
32383626,Eustachio Agricola,0.14286
34333695,Bishwas Chamling,0.09091
34333695,Volker Vehof,0.09091
34333695,Stefanos Drakos,0.09091
34333695,Mareike Weil,0.09091
34333695,Philipp Stalling,0.09091
34333695,Christian Vahlhaus,0.09091
34333695,Patrick Mueller,0.09091
34333695,Michael Bietenbeck,0.09091
34333695,Holger Reinecke,0.09091
34333695,Claudia Meier,0.09091
34333695,Ali Yilmaz,0.09091
34469804,Akifumi Eguchi,0.07692
34469804,Shuhei Nomura,0.07692
34469804,Stuart Gilmour,0.07692
34469804,Nahoko Harada,0.07692
34469804,Haruka Sakamoto,0.07692
34469804,Peter Ueda,0.07692
34469804,Daisuke Yoneoka,0.07692
34469804,Yuta Tanoue,0.07692
34469804,Takayuki Kawashima,0.07692
34469804,Takehiko I Hayashi,0.07692
34469804,Yuzo Arima,0.07692
34469804,Motoi Suzuki,0.07692
34469804,Masahiro Hashizume,0.07692
32884676,Hector Florez,0.5
32884676,Sweta Singh,0.5
33994159,B Gouvernet,0.5
33994159,M Bonierbale,0.5
33301787,Sarah S Long,0.2
33301787,Thomas R Welch,0.2
33301787,Rebecca Pellett Madan,0.2
33301787,Meghan McDevitt,0.2
33301787,William F Balistreri,0.2
34430945,Ilija Uzelac,0.1
34430945,Abouzar Kaboudian,0.1
34430945,Shahriar Iravanian,0.1
34430945,Jimena G Siles-Paredes,0.1
34430945,James C Gumbart,0.1
34430945,Hiroshi Ashikaga,0.1
34430945,Neal Bhatia,0.1
34430945,Robert F Gilmour,0.1
34430945,Elizabeth M Cherry,0.1
34430945,Flavio H Fenton,0.1
33064054,Nikos Evangelou,0.5
33064054,Afagh Garjani,0.5
32548993,Siddharth Raj Yadav,0.16667
32548993,Rohit Kumar,0.16667
32548993,Amit Kumar,0.16667
32548993,Pranav Ish,0.16667
32548993,Nitesh Gupta,0.16667
32548993,Shibdas Chakrabarti,0.16667
33822001,Jonas A Hosp,0.0625
33822001,Andrea Dressing,0.0625
33822001,Ganna Blazhenets,0.0625
33822001,Tobias Bormann,0.0625
33822001,Alexander Rau,0.0625
33822001,Marius Schwabenland,0.0625
33822001,Johannes Thurow,0.0625
33822001,Dirk Wagner,0.0625
33822001,Cornelius Waller,0.0625
33822001,Wolf D Niesen,0.0625
33822001,Lars Frings,0.0625
33822001,Horst Urbach,0.0625
33822001,Marco Prinz,0.0625
33822001,Cornelius Weiller,0.0625
33822001,Nils Schroeter,0.0625
33822001,Philipp T Meyer,0.0625
33204610,Md Reaz Uddin Chowdhury,0.16667
33204610,Kazi Shanzida Akter,0.16667
33204610,Mohammad Moksedul Moula,0.16667
33204610,Muhammad Anwarul Kabir,0.16667
33204610,Sahedul Islam Bhuiyan,0.16667
33204610,Bimal Chandra Das,0.16667
32990080,Hazel R O'Mahony,0.5
32990080,Daniel S Martin,0.5
32949618,Shamez N Ladhani,0.0625
32949618,J Yimmy Chow,0.0625
32949618,Sara Atkin,0.0625
32949618,Kevin E Brown,0.0625
32949618,Mary E Ramsay,0.0625
32949618,Paul Randell,0.0625
32949618,Frances Sanderson,0.0625
32949618,Cornelia Junghans,0.0625
32949618,Kate Sendall,0.0625
32949618,Rawlda Downes,0.0625
32949618,David Sharp,0.0625
32949618,Neil Graham,0.0625
32949618,David Wingfield,0.0625
32949618,Rob Howard,0.0625
32949618,Robert McLaren,0.0625
32949618,Nicola Lang,0.0625
33875189,Raquel Sánchez Santos,0.33333
33875189,Salvador Morales Conde,0.33333
33875189,Jose Luis Ramos Rodriguez,0.33333
32434816,Piero Ruscitti,0.14286
32434816,Onorina Berardicurti,0.14286
32434816,Antonio Barile,0.14286
32434816,Paola Cipriani,0.14286
32434816,Yehuda Shoenfeld,0.14286
32434816,Annamaria Iagnocco,0.14286
32434816,Roberto Giacomelli,0.14286
33657424,Dongyan Zhou,0.03571
33657424,Jasper Fuk-Woo Chan,0.03571
33657424,Biao Zhou,0.03571
33657424,Runhong Zhou,0.03571
33657424,Shuang Li,0.03571
33657424,Sisi Shan,0.03571
33657424,Li Liu,0.03571
33657424,Anna Jinxia Zhang,0.03571
33657424,Serena J Chen,0.03571
33657424,Chris Chung-Sing Chan,0.03571
33657424,Haoran Xu,0.03571
33657424,Vincent Kwok-Man Poon,0.03571
33657424,Shuofeng Yuan,0.03571
33657424,Cun Li,0.03571
33657424,Kenn Ka-Heng Chik,0.03571
33657424,Chris Chun-Yiu Chan,0.03571
33657424,Jianli Cao,0.03571
33657424,Chun-Yin Chan,0.03571
33657424,Ka-Yi Kwan,0.03571
33657424,Zhenglong Du,0.03571
33657424,Thomas Tsz-Kan Lau,0.03571
33657424,Qi Zhang,0.03571
33657424,Jie Zhou,0.03571
33657424,Kelvin Kai-Wang To,0.03571
33657424,Linqi Zhang,0.03571
33657424,David D Ho,0.03571
33657424,Kwok-Yung Yuen,0.03571
33657424,Zhiwei Chen,0.03571
33269029,Bahman Rostami-Tabar,0.5
33269029,Juan F Rendon-Sanchez,0.5
34367808,Vivek Hada,0.125
34367808,Rama S Rath,0.125
34367808,Aroop Mohanty,0.125
34367808,Rishabh Sahai,0.125
34367808,Kanishka Kumar,0.125
34367808,Subodh Kumar,0.125
34367808,Hari S Joshi,0.125
34367808,Surekha Kishore,0.125
33687136,Carly J Johnco,0.1
33687136,Jessamine T H Chen,0.1
33687136,Courtney Muir,0.1
33687136,Paul Strutt,0.1
33687136,Piers Dawes,0.1
33687136,Joyce Siette,0.1
33687136,Cintia Botelha Dias,0.1
33687136,Heidi Hillebrandt,0.1
33687136,Olivia Maurice,0.1
33687136,Viviana M Wuthrich,0.1
32659462,Ying-Yi Luan,0.07692
32659462,Yan Liu,0.07692
32659462,Xue-Yan Liu,0.07692
32659462,Bao-Jun Yu,0.07692
32659462,Rong-Ling Chen,0.07692
32659462,Mian Peng,0.07692
32659462,Di Ren,0.07692
32659462,Hao-Li Li,0.07692
32659462,Lei Huang,0.07692
32659462,Yong Liu,0.07692
32659462,Jin-Xiu Li,0.07692
32659462,Yong-Wen Feng,0.07692
32659462,Ming Wu,0.07692
32636186,Ulf Karlsson,0.5
32636186,Carl-Johan Fraenkel,0.5
33941805,Alibek Issakhov,0.16667
33941805,Yeldos Zhandaulet,0.16667
33941805,Perizat Omarova,0.16667
33941805,Aidana Alimbek,0.16667
33941805,Aliya Borsikbayeva,0.16667
33941805,Ardak Mustafayeva,0.16667
33956882,Jackson S Musuuza,0.16667
33956882,Lauren Watson,0.16667
33956882,Vishala Parmasad,0.16667
33956882,Nathan Putman-Buehler,0.16667
33956882,Leslie Christensen,0.16667
33956882,Nasia Safdar,0.16667
34248326,Yonggang Wei,0.2
34248326,Lu Wang,0.2
34248326,Li Tan,0.2
34248326,Qinglong Li,0.2
34248326,Dongmei Zhou,0.2
33060413,Erdinç Bozkurt,0.2
33060413,Serdar Özateş,0.2
33060413,Ersin Muhafız,0.2
33060413,Fatma Yılmaz,0.2
33060413,Okan Calıskan,0.2
33777028,Asgar Ansari,0.08333
33777028,Rakesh Arya,0.08333
33777028,Shilpa Sachan,0.08333
33777028,Someshwar Nath Jha,0.08333
